;ABERFORTH_DUMBLEDORE;ADALBART_SCHWAHFEL;NYMPHADORA_TONKS;ADRIAN_PUCEY;AGATHA_TIMMS;AGNES;AIDAN_LYNCH;ALASTOR_MOODY;ALBERICH_GRUNNION;ALBERT_RUNCORN;ALBUS_POTTER;ALBUS_DUMBLEDORE;ARCHIBALD_ALDERTON;ALECTO_CARROW;ALEXEI_LEWSKI;REGINALD_CATTERMOLE;ALFRED_CATTERMOLE;ALGIE_LONGBOTTOM;ALICE_LONGBOTTOM;ALICIA_SPINNET;ALIE_BADEEA;ALPHARD_BLACK;AMELIA_BONES;AMY_BENSON;AMYCUS_CARROW;ANDREW_KIRKE;ANDROMEDA_TONKS;ANGELINA_JOHNSON;ANTHONY_GOLDSTEIN;ANTIGONE_BUNGS;ANTONIN_DOLOHOW;APOLLYON_PRINGLE;ARABELLA_FIGG;ARAMINTA_BLACK;ARGUS_FILCH;ARIANA_DUMBLEDORE;ARKIE_ALDERTON;ARKIE_PHILPOTT;ARMANDO_DIPPET;ARNOLD_FRIEDLICH;ARTHUR_WEASLEY;BERTRAM_AUBREY;AUGUSTA_LONGBOTTOM;AUGUSTA_ROOKWOOD;AURORA_SINISTRA;AVERY_JR;AVERY_SR;RUPERT_BROOKSTANTON;MALCOLM_BADDOCK;LUDO_BAGMAN;MILLICENT_BAGNOLD;BATHILDA_BAGSHOT;BARTEMIUS_CROUCH_SR;BARTEMIUS_CROUCH_JR;BARNABAS_THE_BARMY;BARNEY_WEASLEY;THE_BLOODY_BARRON;BARRY_TROTTER;HETTY_BAYLISS;MARCUS_BELBY;KATIE_BELL;BELLATRIX_LESTRANGE;BENJY_FENWICK;BERNIE_PILLSWORTH;BERTHA_JORKINS;BERTIE_BOTT;BETTY_BRAITHWAITE;BILL_WEASLEY;BLAISE_ZABINI;MILES_BLETCHLEY;BOB_OGDEN;MELINDA_BOBBIN;BRODERICK_BODE;LUCIAN_BOLE;PIERRE_BONACCORD;LIBATIUS_BORAGE;MR_BORGIN;BORIS_THE_BEWILDERED;BOWMAN_WRIGHT;DAVID_BRADLEY;BRIAN_GAGWILDE;LAVENDER_BROWN;FRANK_BRYCE;MILICENT_BULSTRODE;CHARITY_BURBAGE;BELVINA_BURKE;EURIG_CADWALLADER;EDDIE_CARMICHAEL;CASSANDRA_TRELAWNEY;CASSIUS_WARRINGTON;CEDRIC_DIGGORY;CELECTSTINA_WARBECK;CHO_CHANG;CHARLIE_WEASLY;HERBERT_CHORLEY;CHUDLEY_CANNONS;CICERON_HARKISS;COLIN_CREEVEY;RITCHIE_COOTE;CORBAN_YAXLEY;CORMAC_MCLAGGEN;CORNELIUS_FUDGE;VINCENT_CRABBE;DIRK_CRESSWELL;DORIS_CROCKFORD;CUTHBERT_BINNS;HECTOR_DAGWORTH-GRANGER;DAMOCLES_BELBY;DAPHNE_GREENGRAS;DAVEY_GUDGEON;ROGER_DAVIES;DEAN_THOMAS;FLEUR_DELACOUR;PATRICK_DELANEY_PODMORE;DEMELZA_ROBINS;DENNIS_CREEVEY;PEREGRINE_DERRICK;DILYS_DERWENT;DRAGOMIR_DESPARD;DEXTER_FORTESCUE;DUDLEY_DURSLEY;DEDALUS_DIGGEL;IVOR_DILLONSBY;VASILY_DIMITROW;HAROLD_DINGLE;ELPHIAS_DODGE;DOLORES_UMBRIDGE;DORCAS_MEADOWES;DORIS_PURKISS;DRACO_MALFOY;DRAGOMIR_GORGOVITCH;MARIETTE_EDGECOMBE;EDWARD_LUPIN;EGBERT_THE_EGREGIOUS;EILEEN_PRINCE;ELDRED_WORPLE;ELEANOR_BRANSTONE;ELFRIDA_CLAGG;ELLADORA_BLACK;ELLIE_CATTERMOLE;ELOISE_MIDGEN;EMERIC_THE_EVIL;EMMELIE_VANCE;ENID_SMEEK;ERIC_MUNCH;ERNEST_PRANG;ERNIE_MACMILAN;EVAN_ROSIER;PROF_EVERARD;FABIAN_PREWETT;FAWKES;FENRIR_GREYBACK;DR_FILIBUSTER;FILIUS_FLITWICK;ORRTIZ_OFLAHERTY;MUNDUNGUS_FLETCHER;FLOREAN_FORTESCUE;FLORENCE_QUILEY;FRED_WEASLEY;FIRENZE;GABRIEL_GALE;GABRIELLE_DELACOUR;GALATEA_MERRYTHOUGHT;GARRICK_OLLIVANDER;MEROPE_GAUNT;GAWAIN_ROBARDS;GELLERT_GRINDELWALD;GEOFFREY_HOOPER;GEORGE_WEASLEY;GEORGI_ZDRAVKO;GIDEON_PREWETT;GILDEROY_LOCKHART;WILBERT_GIMPEL;GINNY_WEASLEY;GISELDA_MARCHBANKS;GLADYS_GUDGEON;GODRIC_GRYFFINDOR;GRAWP;GREGORY_GOYLE;GRAHAM_MONTAGUE;HERMINE_GRANGER;MYKEW_GREGOROWITSCH;GRIPHOOK;GRISELDA_MARCHBANKS;RUBEUS_HAGRID;HADRIAN_POTTER;HANNAH_ABBOTT;HARRY_POTTER;HARVEY_RIDGEBIT;HASSAN_MOSTAFA;HELENA_RAVENCLAW;HELGA_HUFFLEPUFF;HEPZIBAH_SMITH;HERBERT_BEERY;HESTIA_JONES;HORACE_SLUGHORN;OLIVE_HORNBY;HUGO_GRANGER-WEASLEY;HUMPHREY_BELCHER;IGNATIUS_PREWETT;IGNOTUS_PEVERELL;IGOR_KARKAROFF;IRMA_PRINCE;JACK_SLOPER;JAMES_POTTER;JANE_COURT;JIMMY_PEAKES;JOEY_JENKINS;JOHN_DAWLISH;JUSTIN_FINCH-FLETCHLEY;KASSANDRA_WABLATSCHKI;KENDRA_DUMBLEDORE;KENNETH_TOWLER;KENNETH_BRANAH;KINGSLEY_SHACKLEBOLT;KNUTBERT_MOCKRIDGE;KRAETZE;KRUMMBEIN;LADISLAW_ZAMOJSKI;LAURA_MADLEY;LEANNE;LEE_JORDAN;LILY_POTTER;LISA_TURPIN;LIVIUS;LOXIAS;LOUIS_WEASLEY;LUCIUS_MALFOY;LUCY_WEASLEY;LUNA_LOVEGOOD;MAFALDA_HOPFKIRCH;MAGDALENA_DURSLEY;MAGORIAN;MALKIN;MANDY_BROCKLEHURST;MARIETTA_EDGECOMBE;MARIUS_BLACK;MARLENE_MCKINNON;MARTIN_BECCLES;MARY_CATTERMOLE;MARY_MACDONALD;MYRTE;MAXINE_OFLAHERTY;MICHAEL_CORNER;MINERVA_MCGONAGALL;MIRIAM_STROUT;MISS_FAWCETT;MOLLY_WEASLEY;MORAG_MACDOUGAL;MORFIN_GAUNT;MORGANA;MR_BURKE;MR_OBLANSK;MRS_NORRIS;MULLET;MURIEL;NAGINI;NARZISSA_MALFOY;NEVILLE_LONGBOTTOM;FAST_KOPFLOSER_NICK;NICOLAS_FLAMEL;NORBERT;OLIVER_WOOD;OLYMPE_MAXIME;OSWALD_BEAMISH;OWEN_CLAUDWELL;PADMA_PATIL;PANSY_PARKINSON;PARVATI_PATIL;PATRICIA_STIMPSON;PEEVES;PENELOPE_CLEARWATER;PERCY_WEASLEY;PERKINS;PETER_PETTIGREW;PETUNIA_DURSLEY;PHINEAS_BLACK;PHINEAS_NIGELLUS_BLACK;PIERS_POLKISS;PIDWIDGEON;PIUS_TICKNESSE;POLIAKOFF;POMONA_SPROUT;POPPY_POMFREY;QUIGLEY;QUIRINIUS_QUIRELL;RABASTAN_LESTRANGE;REGULUS_BLACK;REMUS_LUPIN;RITA_KIMMKORN;RODDY_PONTNER;RODOLPHUS_LESTRANGE;ROMILDA_VANE;ROMULUS_LUPIN;RON_WEALSEY;RONAN;ROSE_GRANGER_WEASLEY;ROSE_ZELLER;ROSIE_WEALSEY;ROSMERTA;ROVENA_RAVENCLAW;RUBY;RUFUS_SCRIMGEOUR;SALAZAR_SLYTHERIN;SANGUINI;SAVAGE;SCABIOR;SCORPIUS_MALFOY;SEAMUS_FINNIGAN;SEIDENSCHNABEL;SELWYN;SEVERUS_SNAPE;SIRIUS_BLACK;STANLEY_SHUNPIKE;STEWART_ACKERLEY;STURGIS_PODMORE;SUMMBERBY;SUSAN_BONES;SYBILL_TRELAWNEY;TERENCE_HIGGS;TERRY_BOOT;THEODOR_NOTT;THORFINN_ROWLE;TIBBLES;TOFTY;TRAVERS;TREVOR;TROY;URQUHART;VAISEY;VERNON_DURSLEY;VERONICA_SMETHLEY;VICKY_FROBISHER;VIKTOR_KRUM;VINDICTUS_VIRIDIAN;VOLDEMORT;WAKANDA;WALDEN_MACNAIR;WILHELMINA_RAUE-PRITSCHE;WILKES;WILKIE_TWYCROSS;WILLY_WIDDERSHINS;WINKY;XENOPHILIUS_LOVEGOOD;ZACHARIAS_SMITH;DOBBY;HEDWIG;CORNELIUS_AGRIPPA
ALBUS_POTTER;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;10;0;0;0;0;0;0;6;0;0;0;1;0;1;25;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;22;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;10;1;0;0;2;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;0;2;0;14;0;2;0;0;0;0;0;0;0;0;41;2;0;0;5;10;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
ALBUS_DUMBLEDORE;303;1;11;124;0;1;2;428;0;6;8;0;1;23;0;3;0;0;78;16;0;2;141;71;19;7;375;39;12;0;21;0;28;0;212;153;0;0;99;1;215;0;12;3;19;1;73;0;3;59;15;70;83;6;0;0;12;0;7;1;63;185;5;3;3;9;1;149;159;10;9;11;5;0;0;1;4;7;0;0;196;45;45;5;12;6;0;0;6;8;170;1;39;102;0;0;0;28;2;10;13;552;22;0;1;21;1;0;161;1;9;102;104;0;4;8;0;7;0;5;75;5;1;0;0;30;398;10;0;2370;0;6;91;0;8;0;2;0;0;0;0;2;21;2;0;6;13;80;7;14;318;72;0;304;0;28;11;0;285;16;0;3;7;37;42;10;2250;0;244;0;10;104;0;857;2;0;124;1;25;40;2692;12;7;1;628;54;70;11267;2;0;11;21;4;1;18;325;1;58;0;2;0;106;14;1;2050;106;8;4;139;6;0;24;0;0;264;0;5;3;0;10;1;28;1623;13;0;0;23;609;24;146;4;11;2;11;2;14;8;40;8;0;69;18;0;10;2949;0;0;341;0;8;18;0;0;16;0;42;51;138;240;72;29;4;25;93;3;13;19;90;25;0;30;7;122;0;227;149;25;17;1;0;3;1;42;542;0;132;27;67;1418;111;0;10;4;0;1118;1;489;1;10;27;0;24;70;85;3;0;1;2425;50;20;13;8430;1566;0;1;8;0;29;109;2;7;54;7;0;0;16;0;0;0;0;58;0;0;127;0;3512;0;11;4;4;0;0;15;10;18;76;28;0
ARCHIBALD_ALDERTON;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;6;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;3;0;0;0;0;0;0;0;0;4;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALECTO_CARROW;0;0;0;0;0;0;0;2;0;0;0;23;0;0;0;0;0;0;0;1;0;0;2;0;345;0;7;1;1;0;5;0;0;1;2;0;0;0;0;0;0;0;0;3;0;0;53;0;0;0;0;0;5;0;0;0;0;0;0;0;0;30;0;0;0;0;0;16;1;0;0;0;0;0;0;0;1;0;0;0;1;3;2;1;3;1;0;0;3;0;0;0;0;0;0;0;0;7;0;12;1;0;6;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;35;0;0;1;0;0;0;0;0;0;0;0;0;18;0;0;0;2;36;0;0;0;9;0;8;0;0;1;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;0;30;0;0;1;0;5;0;27;0;0;0;3;0;1;41;0;0;0;0;0;0;2;8;0;0;0;1;0;1;1;0;2;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;1;7;0;0;0;0;12;0;7;0;0;0;1;0;0;0;0;0;0;1;0;0;4;33;1;0;0;0;0;0;0;0;0;0;0;3;8;22;0;0;0;0;0;0;0;1;1;5;0;0;0;0;1;3;0;0;0;0;0;1;0;1;11;0;0;25;9;2;1;0;14;0;0;6;0;2;0;0;0;0;0;0;0;0;0;0;0;5;0;4;107;3;0;0;0;0;3;0;0;0;5;9;0;0;6;0;0;0;0;0;0;0;0;0;42;0;4;0;17;0;0;0;0;0;0;0;0
ALEXEI_LEWSKI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REGINALD_CATTERMOLE;1;0;0;0;0;0;0;1;0;3;0;3;0;0;0;0;1;0;2;0;0;0;0;0;0;0;3;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;0;0;22;0;0;1;0;0;1;2;0;0;0;0;1;0;0;0;0;18;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;7;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;14;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;1;2;3;1;0;2;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0
ALFRED_CATTERMOLE;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;21;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;3;0;0;0;0;0;2;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;1;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALGIE_LONGBOTTOM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALICE_LONGBOTTOM;4;0;1;0;0;0;0;25;0;1;1;78;0;0;0;2;0;0;0;4;0;0;12;2;1;7;20;12;4;0;2;0;2;0;5;2;0;0;1;0;13;1;24;0;2;0;2;0;0;0;1;0;15;1;0;0;2;0;0;0;21;67;2;1;0;1;0;11;72;5;2;2;0;0;0;0;0;0;0;0;2;17;1039;1;0;0;0;0;3;0;5;1;2;24;0;0;0;1;0;1;1;2;4;0;0;1;1;0;37;0;4;11;16;0;0;0;0;1;0;0;2;1;0;0;0;2;12;54;0;215;0;0;6;4;1;0;2;0;0;21;0;0;102;0;0;0;3;27;0;15;0;4;0;5;0;1;40;0;54;0;0;0;0;0;0;0;1;0;28;0;11;3;0;76;0;0;6;0;13;0;155;0;0;0;16;10;24;392;0;0;4;1;0;1;148;24;0;22;0;0;0;1;0;0;438;12;0;0;23;3;0;0;0;0;13;0;1;0;0;0;0;5;1389;0;0;0;9;26;12;16;1;0;0;2;1;3;1;315;1;0;230;2;0;4;47;0;0;58;0;0;0;0;0;1;0;0;3;27;149;5;0;0;2;2;0;0;0;40;1;0;1;0;4;0;110;10;0;1;0;0;0;0;6;13;0;0;27;12;268;4;0;21;0;1;90;0;45;0;1;1;0;10;1;0;0;0;0;6;1;0;0;337;284;2;0;2;0;1;0;0;1;19;0;0;0;9;0;0;0;0;5;0;0;5;0;102;0;1;0;2;0;0;1;1;6;0;1;1
ALICIA_SPINNET;0;0;0;118;0;0;0;2;0;0;0;16;0;1;0;0;0;0;4;0;0;1;0;0;0;2;6;859;4;0;0;0;1;0;5;1;0;0;1;0;2;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;334;15;0;0;0;1;0;5;22;21;0;0;0;0;0;0;0;0;0;2;0;14;1;0;0;0;0;0;1;12;17;0;7;11;0;0;0;7;0;0;8;2;8;0;0;1;0;0;3;0;15;11;5;0;1;4;0;1;0;0;5;1;0;0;0;0;12;0;0;54;0;0;32;0;25;0;0;0;0;0;0;0;2;0;0;0;5;1;0;1;0;0;0;4;0;0;0;0;337;0;0;0;2;1;0;0;14;0;370;0;1;13;0;51;0;0;0;0;3;34;107;0;0;0;5;0;9;126;0;0;1;0;0;0;2;1;0;1;0;0;0;4;1;2;5;1;0;0;1;9;0;0;2;0;4;0;0;0;0;0;6;235;37;0;0;0;0;1;1;53;0;0;0;0;0;1;0;0;0;0;12;1;1;4;28;0;0;5;0;0;0;0;0;0;0;0;0;0;16;3;0;0;144;0;0;0;11;7;8;1;1;0;9;0;2;1;0;1;0;0;0;5;5;12;0;0;0;0;9;8;0;0;1;0;44;0;19;0;0;0;0;4;0;2;0;0;0;2;7;1;0;47;6;0;0;0;0;6;0;1;9;1;0;0;0;1;0;0;0;2;2;0;0;7;0;18;0;2;0;0;1;0;0;1;1;1;0;0
ALIE_BADEEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALPHARD_BLACK;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;41;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;35;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;10;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;5;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;2;4;0;0;0;0;0;0;0;0;8;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0;0;3;51;4;1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;78;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0
AMELIA_BONES;1;0;2;1;0;0;0;18;0;1;0;141;0;2;0;0;0;0;12;0;0;0;0;7;0;10;120;2;2;0;0;0;1;0;0;0;0;0;0;0;15;0;12;2;3;0;3;0;0;3;1;1;1;2;0;1;0;0;0;0;3;25;3;0;1;1;2;6;15;0;0;0;1;0;0;0;0;1;0;0;3;4;7;1;1;0;0;0;0;2;8;0;4;4;0;0;0;3;0;1;6;83;6;0;0;1;0;0;27;4;0;9;3;0;4;4;0;0;0;0;5;1;0;0;0;4;43;9;0;90;0;3;7;0;3;0;0;0;0;1;0;0;9;0;0;0;1;4;0;6;0;2;0;5;0;0;3;0;6;0;0;0;0;2;0;0;1;0;7;0;5;0;0;51;0;0;1;0;5;1;277;0;1;0;7;3;14;334;0;0;8;1;0;0;10;7;0;0;0;1;0;3;0;0;40;5;0;1;9;4;0;1;0;0;32;0;1;0;0;0;0;0;32;0;0;0;2;49;0;13;1;0;0;1;3;1;1;17;3;0;8;1;0;1;112;0;0;10;0;0;0;0;0;0;0;0;2;24;23;1;1;1;14;3;0;0;7;28;4;0;0;0;12;0;19;4;0;0;0;0;10;0;2;11;0;3;5;4;24;3;0;4;1;0;39;0;13;0;0;1;1;0;18;1;0;0;0;3;2;0;5;106;55;0;0;6;0;63;3;0;1;18;0;0;0;0;7;0;0;0;7;0;0;1;0;45;0;2;0;0;0;0;1;1;3;5;2;0
